V1(t) V2(t)
0.589572 0.589572
0.597498 0.597498
0.605268 0.605268
0.612884 0.612884
0.620349 0.620349
0.627666 0.627666
0.634838 0.634838
0.641868 0.641868
0.648759 0.648759
0.655514 0.655514
0.662135 0.662135
0.658624 0.658624
0.645583 0.645583
0.632801 0.632801
0.620271 0.620271
0.60799 0.60799
0.595952 0.595952
0.584152 0.584152
0.572586 0.572586
0.561249 0.561249
0.550136 0.550136
0.539243 0.539243
0.528566 0.528566
0.518101 0.518101
0.507842 0.507842
0.497787 0.497787
0.487931 0.487931
0.47827 0.47827
0.4688 0.4688
0.459518 0.459518
0.450419 0.450419
0.441501 0.441501
0.432759 0.432759
0.424191 0.424191
0.415792 0.415792
0.407559 0.407559
0.399489 0.399489
0.391579 0.391579
0.383826 0.383826
0.376226 0.376226
0.368777 0.368777
0.361475 0.361475
0.354318 0.354318
0.347303 0.347303
0.340426 0.340426
0.333686 0.333686
0.327079 0.327079
0.320602 0.320602
0.314255 0.314255
0.308032 0.308032
0.301933 0.301933
0.295955 0.295955
0.290095 0.290095
0.284351 0.284351
0.278721 0.278721
0.273202 0.273202
0.267793 0.267793
0.262491 0.262491
0.257293 0.257293
0.252199 0.252199
0.247205 0.247205
0.242311 0.242311
0.237513 0.237513
0.23281 0.23281
0.228201 0.228201
0.223682 0.223682
0.229253 0.229253
0.244314 0.244314
0.259077 0.259077
0.273547 0.273547
0.287731 0.287731
0.301634 0.301634
0.315261 0.315261
0.328619 0.328619
0.341712 0.341712
0.354547 0.354547
0.367127 0.367127
0.379457 0.379457
0.391544 0.391544
0.403392 0.403392
0.415004 0.415004
0.426387 0.426387
0.437545 0.437545
0.448481 0.448481
0.459202 0.459202
0.469709 0.469709
0.480009 0.480009
0.490105 0.490105
0.500001 0.500001
0.509701 0.509701
0.519209 0.519209
0.528528 0.528528
0.537664 0.537664
0.546618 0.546618
0.555395 0.555395
0.563998 0.563998
0.572431 0.572431
0.580697 0.580697
0.588799 0.588799
0.596741 0.596741
0.604525 0.604525
0.612156 0.612156
0.619635 0.619635
0.626966 0.626966
0.634152 0.634152
0.641196 0.641196
0.6481 0.6481
0.654868 0.654868
0.661502 0.661502
0.668004 0.668004
0.664377 0.664377
0.651223 0.651223
0.638328 0.638328
0.62569 0.62569
0.613301 0.613301
0.601158 0.601158
0.589255 0.589255
0.577587 0.577587
0.566151 0.566151
0.554941 0.554941
0.543954 0.543954
0.533183 0.533183
0.522626 0.522626
0.512278 0.512278
0.502135 0.502135
0.492193 0.492193
0.482447 0.482447
0.472895 0.472895
0.463532 0.463532
0.454354 0.454354
0.445358 0.445358
0.436539 0.436539
0.427896 0.427896
0.419424 0.419424
0.411119 0.411119
0.402979 0.402979
0.395 0.395
0.387179 0.387179
0.379513 0.379513
0.371998 0.371998
0.364633 0.364633
0.357413 0.357413
0.350336 0.350336
0.3434 0.3434
0.3366 0.3366
0.329936 0.329936
0.323403 0.323403
0.317 0.317
0.310723 0.310723
0.304571 0.304571
0.29854 0.29854
0.292629 0.292629
0.286835 0.286835
0.281156 0.281156
0.275589 0.275589
0.270132 0.270132
0.264784 0.264784
0.259541 0.259541
0.254402 0.254402
0.249365 0.249365
0.244427 0.244427
0.239588 0.239588
0.234844 0.234844
0.230194 0.230194
0.225636 0.225636
0.231168 0.231168
0.246191 0.246191
0.260917 0.260917
0.275351 0.275351
0.289499 0.289499
0.303367 0.303367
0.31696 0.31696
0.330284 0.330284
0.343344 0.343344
0.356146 0.356146
0.368695 0.368695
0.380994 0.380994
0.393051 0.393051
0.404868 0.404868
0.416452 0.416452
0.427806 0.427806
0.438936 0.438936
0.449845 0.449845
0.460538 0.460538
0.471019 0.471019
0.481293 0.481293
0.491363 0.491363
0.501234 0.501234
0.51091 0.51091
0.520394 0.520394
0.52969 0.52969
0.538802 0.538802
0.547734 0.547734
0.556489 0.556489
0.56507 0.56507
0.573482 0.573482
0.581727 0.581727
0.589809 0.589809
0.597731 0.597731
0.605496 0.605496
0.613107 0.613107
0.620567 0.620567
0.62788 0.62788
0.635048 0.635048
0.642074 0.642074
0.648961 0.648961
0.655712 0.655712
0.662328 0.662328
0.668814 0.668814
0.675172 0.675172
0.671403 0.671403
0.65811 0.65811
0.645079 0.645079
0.632306 0.632306
0.619787 0.619787
0.607515 0.607515
0.595486 0.595486
0.583696 0.583696
0.572138 0.572138
0.56081 0.56081
0.549706 0.549706
0.538822 0.538822
0.528153 0.528153
0.517696 0.517696
0.507445 0.507445
0.497398 0.497398
0.487549 0.487549
0.477896 0.477896
0.468434 0.468434
0.459159 0.459159
0.450067 0.450067
0.441156 0.441156
0.432421 0.432421
0.423859 0.423859
0.415467 0.415467
0.407241 0.407241
0.399177 0.399177
0.391273 0.391273
0.383526 0.383526
0.375932 0.375932
0.368489 0.368489
0.361193 0.361193
0.354041 0.354041
0.347031 0.347031
0.34016 0.34016
0.333425 0.333425
0.326823 0.326823
0.320352 0.320352
0.314009 0.314009
0.307792 0.307792
0.301697 0.301697
0.295724 0.295724
0.289868 0.289868
0.284129 0.284129
0.278503 0.278503
0.272989 0.272989
0.267584 0.267584
0.262286 0.262286
0.257092 0.257092
0.252002 0.252002
0.247012 0.247012
0.242121 0.242121
0.237327 0.237327
0.232628 0.232628
0.228022 0.228022
0.233507 0.233507
0.248484 0.248484
0.263164 0.263164
0.277553 0.277553
0.291658 0.291658
0.305483 0.305483
0.319034 0.319034
0.332318 0.332318
0.345338 0.345338
0.3581 0.3581
0.37061 0.37061
0.382871 0.382871
0.394891 0.394891
0.406672 0.406672
0.41822 0.41822
0.429539 0.429539
0.440634 0.440634
0.45151 0.45151
0.46217 0.46217
0.472619 0.472619
0.482861 0.482861
0.4929 0.4929
0.502741 0.502741
0.512386 0.512386
0.521841 0.521841
0.531109 0.531109
0.540193 0.540193
0.549097 0.549097
0.557825 0.557825
0.56638 0.56638
0.574766 0.574766
0.582985 0.582985
0.591042 0.591042
0.59894 0.59894
0.606681 0.606681
0.614268 0.614268
0.621706 0.621706
0.628996 0.628996
0.636142 0.636142
0.643146 0.643146
0.650012 0.650012
0.656742 0.656742
0.663338 0.663338
0.669804 0.669804
0.676142 0.676142
0.672354 0.672354
0.659042 0.659042
0.645993 0.645993
0.633202 0.633202
0.620665 0.620665
0.608376 0.608376
0.59633 0.59633
0.584522 0.584522
0.572949 0.572949
0.561604 0.561604
0.550485 0.550485
0.539585 0.539585
0.528901 0.528901
0.518429 0.518429
0.508164 0.508164
0.498102 0.498102
0.48824 0.48824
0.478573 0.478573
0.469097 0.469097
0.459809 0.459809
0.450705 0.450705
0.441781 0.441781
0.433034 0.433034
0.42446 0.42446
0.416055 0.416055
0.407817 0.407817
0.399743 0.399743
0.391828 0.391828
0.384069 0.384069
0.376465 0.376465
0.369011 0.369011
0.361704 0.361704
0.354543 0.354543
0.347523 0.347523
0.340642 0.340642
0.333897 0.333897
0.327286 0.327286
0.320806 0.320806
0.314454 0.314454
0.308228 0.308228
0.302125 0.302125
0.296143 0.296143
0.290279 0.290279
0.284531 0.284531
0.278898 0.278898
0.273376 0.273376
0.267963 0.267963
0.262657 0.262657
0.257456 0.257456
0.252359 0.252359
