V1(t) V2(t)
5.684e-05 0
5.77032e-05 0
5.85492e-05 0
5.93782e-05 0
6.01906e-05 0
6.09868e-05 0
6.17671e-05 0
6.25317e-05 0
6.32811e-05 0
6.40155e-05 0
6.47352e-05 0
6.54405e-05 0
6.61317e-05 0
6.6809e-05 0
6.74728e-05 0
6.61234e-05 0
6.48009e-05 0
6.35049e-05 0
6.22348e-05 0
6.09901e-05 0
5.97703e-05 0
5.85749e-05 0
5.74034e-05 0
5.62553e-05 0
5.51302e-05 0
5.40276e-05 0
5.29471e-05 0
5.18881e-05 0
5.08504e-05 0
4.98334e-05 0
4.88367e-05 0
4.786e-05 0
4.69028e-05 0
4.59647e-05 0
4.50454e-05 0
4.41445e-05 0
4.32616e-05 0
4.23964e-05 0
4.15484e-05 0
4.07175e-05 0
3.99031e-05 0
3.91051e-05 0
3.8323e-05 0
3.75565e-05 0
3.68054e-05 0
3.60693e-05 0
3.53479e-05 0
3.46409e-05 0
3.39481e-05 0
3.32691e-05 0
3.26038e-05 0
3.19517e-05 0
3.13127e-05 0
3.06864e-05 0
3.00727e-05 0
2.94712e-05 0
2.88818e-05 0
2.83042e-05 0
2.77381e-05 0
2.71833e-05 0
2.66396e-05 0
2.61069e-05 0
2.55847e-05 0
2.5073e-05 0
2.45716e-05 0
2.40801e-05 0
2.35985e-05 0
2.31266e-05 0
2.2664e-05 0
2.22107e-05 0
2.37665e-05 0
2.52912e-05 0
2.67854e-05 0
2.82497e-05 0
2.96847e-05 0
3.1091e-05 0
3.24692e-05 0
3.38198e-05 0
3.51434e-05 0
3.64405e-05 0
3.77117e-05 0
3.89575e-05 0
4.01783e-05 0
4.13748e-05 0
4.25473e-05 0
4.36963e-05 0
4.48224e-05 0
4.59259e-05 0
4.70074e-05 0
4.80673e-05 0
4.91059e-05 0
5.01238e-05 0
5.11213e-05 0
5.20989e-05 0
5.30569e-05 0
5.39958e-05 0
5.49159e-05 0
5.58176e-05 0
5.67012e-05 0
5.75672e-05 0
5.84158e-05 0
5.92475e-05 0
6.00626e-05 0
6.08613e-05 0
6.16441e-05 0
6.24112e-05 0
6.3163e-05 0
6.38997e-05 0
6.46217e-05 0
6.53293e-05 0
6.60227e-05 0
6.67023e-05 0
6.73682e-05 0
6.80208e-05 0
6.66604e-05 0
6.53272e-05 0
6.40207e-05 0
6.27403e-05 0
6.14855e-05 0
6.02558e-05 0
5.90506e-05 0
5.78696e-05 0
5.67122e-05 0
5.5578e-05 0
5.44664e-05 0
5.33771e-05 0
5.23096e-05 0
5.12634e-05 0
5.02381e-05 0
4.92333e-05 0
4.82487e-05 0
4.72837e-05 0
4.6338e-05 0
4.54113e-05 0
4.4503e-05 0
4.3613e-05 0
4.27407e-05 0
4.18859e-05 0
4.10482e-05 0
4.02272e-05 0
3.94227e-05 0
3.86342e-05 0
3.78615e-05 0
3.71043e-05 0
3.63622e-05 0
3.5635e-05 0
3.49223e-05 0
3.42238e-05 0
3.35394e-05 0
3.28686e-05 0
3.22112e-05 0
3.1567e-05 0
3.09356e-05 0
3.03169e-05 0
2.97106e-05 0
2.91164e-05 0
2.8534e-05 0
2.79634e-05 0
2.74041e-05 0
2.6856e-05 0
2.63189e-05 0
2.57925e-05 0
2.52767e-05 0
2.47711e-05 0
2.42757e-05 0
2.37902e-05 0
2.33144e-05 0
2.28481e-05 0
2.23911e-05 0
2.39433e-05 0
2.54645e-05 0
2.69552e-05 0
2.84161e-05 0
2.98477e-05 0
3.12508e-05 0
3.26258e-05 0
3.39733e-05 0
3.52938e-05 0
3.65879e-05 0
3.78562e-05 0
3.9099e-05 0
4.0317e-05 0
4.15107e-05 0
4.26805e-05 0
4.38269e-05 0
4.49503e-05 0
4.60513e-05 0
4.71303e-05 0
4.81877e-05 0
4.9224e-05 0
5.02395e-05 0
5.12347e-05 0
5.221e-05 0
5.31658e-05 0
5.41025e-05 0
5.50204e-05 0
5.592e-05 0
5.68016e-05 0
5.76656e-05 0
5.85123e-05 0
5.9342e-05 0
6.01552e-05 0
6.09521e-05 0
6.1733e-05 0
6.24984e-05 0
6.32484e-05 0
6.39834e-05 0
6.47038e-05 0
6.54097e-05 0
6.61015e-05 0
6.67795e-05 0
6.74439e-05 0
6.8095e-05 0
6.87331e-05 0
6.73584e-05 0
6.60113e-05 0
6.46911e-05 0
6.33972e-05 0
6.21293e-05 0
6.08867e-05 0
5.9669e-05 0
5.84756e-05 0
5.73061e-05 0
5.616e-05 0
5.50368e-05 0
5.3936e-05 0
5.28573e-05 0
5.18002e-05 0
5.07641e-05 0
4.97489e-05 0
4.87539e-05 0
4.77788e-05 0
4.68232e-05 0
4.58868e-05 0
4.4969e-05 0
4.40697e-05 0
4.31883e-05 0
4.23245e-05 0
4.1478e-05 0
4.06484e-05 0
3.98355e-05 0
3.90388e-05 0
3.8258e-05 0
3.74928e-05 0
3.6743e-05 0
3.60081e-05 0
3.5288e-05 0
3.45822e-05 0
3.38906e-05 0
3.32127e-05 0
3.25485e-05 0
3.18975e-05 0
3.12596e-05 0
3.06344e-05 0
3.00217e-05 0
2.94213e-05 0
2.88328e-05 0
2.82562e-05 0
2.7691e-05 0
2.71372e-05 0
2.65945e-05 0
2.60626e-05 0
2.55413e-05 0
2.50305e-05 0
2.45299e-05 0
2.40393e-05 0
2.35585e-05 0
2.30873e-05 0
2.26256e-05 0
2.41731e-05 0
2.56896e-05 0
2.71758e-05 0
2.86323e-05 0
3.00597e-05 0
3.14585e-05 0
3.28293e-05 0
3.41727e-05 0
3.54893e-05 0
3.67795e-05 0
3.80439e-05 0
3.9283e-05 0
4.04974e-05 0
4.16874e-05 0
4.28537e-05 0
4.39966e-05 0
4.51167e-05 0
4.62143e-05 0
4.729e-05 0
4.83442e-05 0
4.93774e-05 0
5.03898e-05 0
5.1382e-05 0
5.23544e-05 0
5.33073e-05 0
5.42411e-05 0
5.51563e-05 0
5.60532e-05 0
5.69321e-05 0
5.77935e-05 0
5.86376e-05 0
5.94649e-05 0
6.02756e-05 0
6.107e-05 0
6.18486e-05 0
6.26117e-05 0
6.33594e-05 0
6.40923e-05 0
6.48104e-05 0
6.55142e-05 0
6.62039e-05 0
6.68798e-05 0
6.75422e-05 0
6.81914e-05 0
6.88276e-05 0
6.7451e-05 0
6.6102e-05 0
6.478e-05 0
6.34844e-05 0
6.22147e-05 0
6.09704e-05 0
5.9751e-05 0
5.85559e-05 0
5.73848e-05 0
5.62371e-05 0
5.51124e-05 0
5.40101e-05 0
5.29299e-05 0
5.18713e-05 0
5.08339e-05 0
4.98172e-05 0
4.88209e-05 0
4.78445e-05 0
4.68876e-05 0
4.59498e-05 0
4.50308e-05 0
4.41302e-05 0
4.32476e-05 0
4.23827e-05 0
4.1535e-05 0
4.07043e-05 0
3.98902e-05 0
3.90924e-05 0
3.83106e-05 0
3.75444e-05 0
3.67935e-05 0
3.60576e-05 0
3.53364e-05 0
3.46297e-05 0
3.39371e-05 0
3.32584e-05 0
3.25932e-05 0
3.19414e-05 0
3.13025e-05 0
3.06765e-05 0
3.00629e-05 0
2.94617e-05 0
2.88725e-05 0
2.8295e-05 0
2.77291e-05 0
2.71745e-05 0
2.6631e-05 0
2.60984e-05 0
2.55764e-05 0
